HEADER
1 -102.4998
31 -94.7966
61 -126.2110
91 -113.0035
121 -104.1983
151 112.0202
181 153.8676
211 146.3931
241 131.3346
271 -38.4074
301 -105.8346
331 -111.4528
361 -96.6366
391 -36.5475
421 104.6910
451 -107.3354
481 -91.4832
511 -65.4063
541 148.6208
571 120.1697
601 -94.1093
631 80.3997
661 132.3527
691 60.9915
721 -109.6869
751 -102.2686
781 -110.0637
811 -137.0390
841 -103.3301
871 -121.6931
901 120.4547
931 -117.2158
961 -102.6559
991 -106.8307
1021 -66.5271
1051 120.3831
1081 80.7093
1111 -85.9238
1141 122.7099
1171 146.3226
1201 129.7912
1231 136.0820
1261 125.1369
1291 -110.7777
1321 -120.8925
1351 -87.9410
1381 -95.1352
1411 -93.9956
1441 -89.3198
1471 -63.5327
1501 -63.8523
1531 104.2273
1561 -107.0652
1591 -109.1920
1621 -107.6360
1651 -98.9655
1681 -114.8542
1711 -24.4780
1741 68.7290
1771 99.0874
1801 101.3233
1831 -35.8621
1861 115.8172
1891 104.1251
1921 131.5019
1951 100.2829
1981 -45.1081
2011 -103.1757
2041 114.5255
2071 58.7959
2101 -75.3653
2131 -82.3295
2161 -86.4702
2191 -101.4063
2221 130.9013
2251 -122.5262
2281 -122.5995
2311 -99.8735
2341 -114.5403
2371 -108.1625
2401 95.9248
2431 -48.4579
2461 -38.2730
2491 -44.0399
2521 -63.3179
2551 -99.6946
2581 -49.3379
2611 -53.0941
2641 -74.3839
2671 73.2691
2701 -101.6065
2731 -111.8203
2761 -118.4353
2791 -98.9584
2821 109.8990
2851 -111.7898
2881 -120.0706
2911 -116.2200
2941 -95.9860
2971 -76.2297
3001 -99.5642
3031 -73.8360
3061 -135.6643
3091 -99.2297
3121 -107.2661
3151 -101.9056
3181 -121.2329
3211 -94.1273
3241 -78.3126
3271 -94.3136
3301 -83.2532
3331 -104.2142
3361 -31.6696
3391 -101.3982
3421 -98.7062
3451 -109.3271
3481 127.2688
3511 123.2106
3541 -122.6116
3571 -103.4246
3601 -68.9624
3631 118.2464
3661 125.4729
3691 123.0665
3721 119.7904
3751 150.6331
3781 129.6893
3811 -133.7122
3841 -81.1511
3871 -86.6261
3901 -72.7275
3931 76.5024
3961 85.9228
3991 128.5306
4021 -43.0634
4051 -78.7046
4081 -80.2185
4111 118.7231
4141 116.9392
4171 122.0322
4201 150.5055
4231 115.0378
4261 138.3527
4291 125.7735
4321 119.6291
4351 -113.1706
4381 -85.2967
4411 -95.5119
4441 134.2578
4471 118.9166
4501 112.2883
4531 109.3380
4561 39.7476
4591 -112.8876
4621 -96.2497
4651 -108.3721
4681 -88.7247
4711 -128.0593
4741 -103.2084
4771 126.4279
4801 -74.3456
4831 -120.3529
4861 -106.1309
4891 -101.4641
4921 -97.1520
4951 110.3178
4981 105.4976
5011 -97.0398
5041 133.2263
5071 120.0584
5101 -92.1625
5131 -62.2341
5161 -111.2679
5191 -70.6999
5221 -87.6301
5251 -109.5350
5281 -107.3298
5311 -106.6269
5341 -105.6124
5371 -75.6000
5401 -96.9749
5431 -83.1832
5461 -94.1783
5491 -97.3461
5521 -123.4216
5551 -91.2941
5581 -34.3408
5611 -105.3932
5641 -107.0452
5671 -128.3682
5701 -106.7811
5731 -113.1457
5761 -112.6936
5791 -81.5306
5821 -77.8967
5851 -101.0733
5881 -112.3019
5911 120.2436
5941 76.7715
5971 122.3219
6001 127.3663
6031 122.5688
6061 120.8309
6091 128.8922
6121 59.6947
6151 95.7910
6181 -109.1211
6211 -93.9963
6241 -104.4815
6271 -99.8874
6301 -29.9068
6331 -107.2660
6361 -87.7029
6391 -117.7027
6421 103.5891
6451 97.6201
6481 128.3611
6511 -63.6088
6541 91.8931
6571 106.7336
6601 -80.4131
6631 65.9581
6661 -43.6681
6691 -47.7085
6721 -106.6190
