HEADER
1 161.1940
31 170.7795
61 -80.9233
91 160.7157
121 162.0719
151 167.4937
181 153.2479
211 86.3580
241 145.8127
271 89.1141
301 170.4087
331 164.3644
361 139.4517
391 92.3030
421 170.1534
451 172.5565
481 163.0706
511 118.9486
541 146.1967
571 144.4422
601 156.7694
631 72.5110
661 176.0962
691 77.1646
721 164.6501
751 139.8052
781 179.0391
811 -71.2178
841 139.9267
871 174.3164
901 145.0694
931 -79.6405
961 157.6776
991 170.9852
1021 139.3680
1051 177.3134
1081 148.4694
1111 150.1909
1141 174.2718
1171 149.2704
1201 100.2969
1231 76.7222
1261 175.0287
1291 173.5691
1321 -176.6305
1351 134.6146
1381 139.4536
1411 157.3817
1441 171.4455
1471 157.0631
1501 93.9018
1531 125.1774
1561 -68.3958
1591 176.3007
1621 163.2739
1651 171.5219
1681 -178.8466
1711 85.6733
1741 169.4431
1771 -176.2519
1801 104.9020
1831 93.6167
1861 65.3854
1891 166.4785
1921 164.0367
1951 128.6956
1981 102.7177
2011 -80.3040
2041 123.9553
2071 107.9494
2101 130.9103
2131 156.6010
2161 151.1176
2191 165.2285
2221 86.8117
2251 168.4387
2281 158.6225
2311 154.4572
2341 179.9255
2371 -174.2849
2401 159.9379
2431 162.4944
2461 116.1395
2491 104.0847
2521 99.3467
2551 124.6761
2581 109.3519
2611 108.3360
2641 147.7973
2671 60.5499
2701 166.7280
2731 177.4580
2761 172.2555
2791 148.8447
2821 -171.6242
2851 157.9814
2881 -179.3257
2911 176.4298
2941 150.6547
2971 159.9522
3001 156.1650
3031 131.8330
3061 179.3337
3091 169.0537
3121 170.2826
3151 167.6299
3181 162.7884
3211 137.1189
3241 149.6889
3271 172.4523
3301 158.0162
3331 169.0297
3361 76.6920
3391 152.7961
3421 157.9192
3451 169.9563
3481 165.1945
3511 -178.9303
3541 -177.1729
3571 156.3348
3601 142.6907
3631 -177.8174
3661 170.9493
3691 165.1559
3721 166.4044
3751 134.6395
3781 169.0649
3811 -71.0172
3841 160.9133
3871 163.0717
3901 147.0272
3931 138.0775
3961 173.0416
3991 71.5880
4021 96.9117
4051 154.1854
4081 158.2935
4111 -178.6593
4141 -179.3768
4171 166.5375
4201 144.4237
4231 175.7213
4261 135.3877
4291 85.6617
4321 169.8197
4351 160.7641
4381 156.8956
4411 152.7106
4441 -178.1010
4471 174.5056
4501 90.8762
4531 89.7661
4561 165.8102
4591 -174.0358
4621 170.4484
4651 154.7528
4681 154.4082
4711 174.8947
4741 148.6247
4771 153.4511
4801 118.1939
4831 175.4691
4861 163.1421
4891 176.2477
4921 162.8766
4951 156.0044
4981 81.2772
5011 172.5899
5041 166.8895
5071 -177.0711
5101 169.5960
5131 128.2355
5161 174.4563
5191 118.2031
5221 149.9151
5251 177.8487
5281 157.9314
5311 178.1863
5341 157.5335
5371 124.7451
5401 162.6003
5431 179.8329
5461 154.7258
5491 155.6561
5521 -77.0829
5551 149.4083
5581 89.5663
5611 173.8613
5641 -179.4388
5671 -173.7993
5701 174.8909
5731 176.1480
5761 156.3398
5791 146.0195
5821 147.6004
5851 148.6147
5881 170.3963
5911 173.6923
5941 151.9848
5971 120.6828
6001 166.1467
6031 167.0741
6061 178.8463
6091 83.9150
6121 173.1073
6151 -169.0635
6181 159.0900
6211 160.2906
6241 165.2734
6271 158.3185
6301 69.5422
6331 166.3813
6361 130.8542
6391 -54.2116
6421 164.3943
6451 172.4533
6481 63.7430
6511 141.5597
6541 151.0478
6571 -165.4496
6601 156.6707
6631 58.4298
6661 88.3077
6691 -179.1675
6721 161.4546
6751 173.7138
6781 162.0402
6811 162.6541
6841 159.5643
6871 175.6749
6901 156.9492
6931 160.1037
6961 95.4632
6991 169.5487
7021 128.0807
7051 159.3477
7081 167.7741
7111 149.4148
7141 -85.5516
7171 79.1449
7201 151.4135
7231 56.6183
7261 154.6444
7291 -174.5981
7321 172.4208
7351 171.5656
7381 168.2707
7411 168.1868
7441 160.6379
7471 161.1485
7501 -179.3962
7531 160.7500
7561 135.1371
7591 141.8090
7621 173.1252
7651 167.4208
7681 -179.7599
7711 -175.6830
7741 137.4774
7771 159.1212
7801 149.9853
7831 156.6740
7861 176.5946
7891 -176.1949
7921 155.4112
7951 177.2753
7981 142.1529
8011 165.9440
8041 112.2564
8071 156.0379
8101 162.9597
8131 172.8979
8161 -174.8259
8191 -179.1716
8221 174.5015
8251 156.8084
8281 153.6143
8311 171.9311
8341 149.7666
8371 158.0270
8401 130.5087
8431 165.7394
8461 164.0465
8491 155.5215
8521 164.6742
8551 -160.0382
8581 172.5630
8611 179.7997
8641 175.9865
8671 165.5617
8701 166.8530
8731 164.6964
8761 168.3766
8791 162.7787
8821 178.7854
8851 165.7071
8881 -179.4138
8911 115.0673
8941 146.0941
8971 94.4685
9001 169.7568
9031 169.4924
