HEADER
1 -79.4908
31 -86.7647
61 -68.3226
91 -111.0809
121 -121.7609
151 -43.7504
181 -107.4954
211 -84.5794
241 -88.1904
271 -84.0574
301 -52.8536
331 -121.5564
361 -88.0127
391 -71.5615
421 -97.4061
451 -68.4811
481 -75.2515
511 -84.9080
541 -52.1801
571 -75.0865
601 -70.7450
631 -41.0421
661 -100.1762
691 -31.6892
721 -55.1439
751 -116.8491
781 -86.3228
811 -66.0779
841 -102.6682
871 -91.6852
901 -40.8994
931 -61.5503
961 -88.6547
991 -93.0904
1021 -81.4366
1051 -55.6133
1081 -106.3513
1111 -64.1505
1141 -97.1236
1171 -77.6468
1201 -62.1889
1231 -50.6536
1261 -92.4803
1291 -92.7455
1321 -112.0343
1351 -91.2518
1381 -84.9772
1411 -80.0969
1441 -60.8251
1471 -67.5142
1501 -101.6082
1531 -23.6416
1561 -47.1207
1591 -122.2390
1621 -90.2194
1651 -77.5010
1681 -95.6458
1711 -86.5468
1741 -81.9032
1771 -53.1808
1801 -123.9358
1831 -107.2726
1861 -65.6000
1891 -79.4629
1921 -125.2196
1951 -141.6139
1981 -65.3661
2011 -93.8982
2041 -96.5652
2071 -76.7880
2101 -77.4009
2131 -90.0584
2161 -83.8243
2191 -97.5948
2221 -131.6807
2251 -87.3860
2281 -110.3228
2311 -56.1937
2341 -102.4390
2371 -65.4069
2401 -85.8468
2431 -47.8937
2461 -74.3889
2491 -70.5942
2521 -67.8840
2551 -95.6301
2581 -79.6763
2611 -69.5482
2641 -96.9234
2671 -40.9082
2701 -74.2865
2731 -112.1128
2761 -67.7367
2791 -76.1706
2821 -115.8838
2851 -100.3130
2881 -115.4752
2911 -117.6521
2941 -90.9035
2971 -61.3924
3001 -102.5194
3031 -68.2330
3061 -118.3920
3091 -90.7425
3121 -80.1261
3151 -95.8280
3181 -75.6243
3211 -86.3644
3241 -85.9940
3271 -66.4936
3301 -99.9167
3331 -73.6532
3361 -59.4774
3391 -101.9292
3421 -78.3267
3451 -111.0839
3481 -106.4728
3511 -104.2863
3541 -88.0010
3571 -64.0505
3601 -53.7797
3631 -88.4923
3661 -75.5581
3691 -107.1775
3721 -35.0413
3751 -57.9809
3781 -73.0017
3811 -76.0488
3841 -87.3818
3871 -43.7466
3901 -65.7720
3931 -44.0572
3961 -111.4827
3991 -98.9860
4021 -92.2735
4051 -86.1830
4081 -76.2110
4111 -89.6134
4141 -98.1146
4171 -59.4726
4201 -42.2981
4231 -103.3369
4261 -49.8602
4291 -75.4132
4321 -90.1208
4351 -93.0145
4381 -94.3937
4411 -84.4613
4441 -64.6135
4471 -92.7637
4501 -35.7383
4531 -129.0467
4561 -54.6610
4591 -58.9270
4621 -48.5628
4651 -95.6364
4681 -69.9847
4711 -101.2718
4741 -103.1595
4771 -60.9057
4801 -110.0659
4831 -88.9537
4861 -55.8720
4891 -72.0741
4921 -109.8003
4951 -24.5569
4981 -51.3645
5011 -61.9052
5041 -87.6845
5071 -72.9067
5101 -83.5404
5131 -78.4110
5161 -79.5337
5191 -74.0997
5221 -115.7663
5251 -89.5404
5281 -89.3578
5311 -63.6300
5341 -79.5026
5371 -85.1738
5401 -65.5220
5431 -42.1287
5461 -90.9488
5491 -68.0891
5521 -73.3255
5551 -49.3904
5581 -84.8155
5611 -87.9425
5641 -80.5120
5671 -90.2537
5701 -78.3712
5731 -78.2384
5761 -88.0773
5791 -102.7088
5821 -91.2207
5851 -93.5123
5881 -93.6139
5911 -83.7051
5941 -72.7603
5971 -102.9734
6001 -112.1340
6031 -90.2348
6061 -111.1322
6091 -58.5817
6121 -48.9297
6151 -102.0205
6181 -97.5732
6211 -66.8472
6241 -89.0045
6271 -85.7992
6301 -81.6301
6331 -104.6802
6361 -92.7924
6391 -98.7160
6421 -116.3499
6451 -69.1622
6481 -108.3462
6511 -91.3194
6541 -138.5008
6571 -115.0933
6601 -84.5179
6631 -60.9596
6661 -70.2149
6691 -61.0632
6721 -102.6899
